transaction_id,account_id,txn_date,amount,currency,direction,counterparty_country,channel
T0006476,C00434-A3,2024-10-16,75856.1,EUR,Credit,AE,Web
T0006477,C00434-A3,2023-02-20,85693.93,GBP,Credit,CH,Branch
T0006478,C00434-A3,2024-02-01,41927.34,EUR,Debit,XX,Intl Transfer
T0006479,C00434-A3,2022-06-04,14040.89,GBP,Debit,KP,Mobile
T0006480,C00434-A3,2023-10-04,31923.7,CHF,Credit,BE,SEPA Transfer
T0006481,C00434-A3,2024-10-09,56772.91,GBP,Credit,KY,Web
T0006482,C00434-A3,2022-08-23,41710.79,GBP,Credit,TR,Web
T0006483,C00435-A1,2024-10-23,1404.04,USD,Debit,KP,Web
T0006484,C00435-A1,2022-03-22,120.62,CHF,Debit,IR,Mobile
T0006485,C00435-A1,2024-05-21,40305.51,USD,Credit,AE,Mobile
T0006486,C00435-A1,2024-01-23,20304.16,USD,Debit,RU,SEPA Transfer
T0006487,C00435-A1,2023-08-05,71702.95,CHF,Credit,FR,SEPA Transfer
T0006488,C00435-A1,2022-10-27,82771.48,EUR,Debit,PA,Branch
T0006489,C00435-A1,2023-02-25,44213.4,GBP,Credit,CH,SEPA Transfer
T0006490,C00435-A1,2023-05-16,78664.99,EUR,Credit,SY,Branch
T0006491,C00436-A1,2024-02-27,74070.25,CHF,Credit,IT,SEPA Transfer
T0006492,C00437-A1,2024-09-13,6624.76,USD,Debit,DE,Mobile
T0006493,C00437-A1,2024-10-23,67840.79,GBP,Debit,IT,Branch
T0006494,C00437-A1,2023-11-27,50657.1,EUR,Credit,IT,Mobile
T0006495,C00437-A2,2023-05-07,49000.5,CHF,Credit,NG,Intl Transfer
T0006496,C00437-A2,2022-04-04,2206.9,EUR,Credit,KP,Web
T0006497,C00437-A2,2024-05-17,55950.32,GBP,Debit,CH,Mobile
T0006498,C00437-A2,2024-02-08,32796.4,USD,Credit,AE,Web
T0006499,C00437-A2,2022-06-08,73841.94,USD,Credit,FR,Mobile
T0006500,C00437-A3,2023-04-29,19947.02,GBP,Credit,LU,Intl Transfer
T0006501,C00437-A3,2022-07-22,79879.35,CHF,Debit,GB,Web
T0006502,C00437-A3,2023-10-21,21635.34,EUR,Debit,US,Web
T0006503,C00437-A3,2022-07-12,77793.82,EUR,Credit,IR,Web
T0006504,C00437-A3,2023-05-06,30259.27,GBP,Credit,BE,Web
T0006505,C00437-A3,2022-09-18,19132.04,USD,Credit,PA,Branch
T0006506,C00437-A3,2023-05-02,33864.37,GBP,Debit,TR,Mobile
T0006507,C00437-A3,2022-02-15,5756.42,GBP,Credit,DE,Mobile
T0006508,C00437-A3,2022-02-09,44157.39,CHF,Credit,XX,Intl Transfer
T0006509,C00437-A3,2024-11-09,61957.11,USD,Credit,BR,Web
T0006510,C00437-A3,2023-06-20,71648.6,GBP,Credit,XX,Branch
T0006511,C00437-A3,2022-06-28,85637.88,EUR,Credit,BE,SEPA Transfer
T0006512,C00437-A3,2024-10-23,12842.88,GBP,Debit,NG,Branch
T0006513,C00438-A1,2023-11-08,48932.29,CHF,Credit,IR,SEPA Transfer
T0006514,C00438-A1,2024-06-20,61939.1,CHF,Credit,BR,SEPA Transfer
T0006515,C00438-A1,2022-10-21,78936.03,USD,Debit,ES,Intl Transfer
T0006516,C00438-A1,2023-12-31,89203.22,GBP,Credit,CN,Intl Transfer
T0006517,C00438-A1,2022-10-09,44879.45,CHF,Debit,BE,SEPA Transfer
T0006518,C00438-A1,2023-06-10,34666.43,GBP,Credit,PA,Web
T0006519,C00438-A1,2022-04-29,47122.62,CHF,Debit,MA,SEPA Transfer
T0006520,C00438-A1,2023-04-03,23074.19,CHF,Credit,XX,Web
T0006521,C00438-A1,2022-08-20,16206.95,GBP,Debit,TR,SEPA Transfer
T0006522,C00439-A1,2022-11-18,64745.7,CHF,Credit,BE,Web
T0006523,C00440-A1,2022-07-16,53628.39,USD,Credit,XX,Intl Transfer
T0006524,C00440-A1,2023-06-06,67133.24,USD,Credit,FR,Web
T0006525,C00440-A1,2024-07-04,80908.02,CHF,Credit,KP,Mobile
T0006526,C00440-A1,2022-08-12,46835.95,GBP,Debit,DE,SEPA Transfer
T0006527,C00440-A1,2023-05-09,75936.82,EUR,Credit,XX,SEPA Transfer
T0006528,C00440-A1,2023-05-03,17593.07,GBP,Debit,CH,Mobile
T0006529,C00440-A2,2023-07-10,82313.34,USD,Debit,CH,Intl Transfer
T0006530,C00440-A3,2023-01-01,26613.85,GBP,Debit,IT,Web
T0006531,C00440-A3,2024-01-31,2279.58,GBP,Debit,IR,Web
T0006532,C00440-A3,2024-09-10,10956.54,CHF,Credit,CN,Mobile
T0006533,C00440-A3,2024-07-11,31661.16,GBP,Credit,IT,Intl Transfer
T0006534,C00440-A3,2024-03-01,65073.38,GBP,Debit,US,Web
T0006535,C00441-A1,2022-07-21,22796.59,CHF,Credit,TR,Branch
T0006536,C00441-A1,2022-08-22,87573.73,EUR,Debit,KY,Web
T0006537,C00442-A1,2023-04-12,65662.06,GBP,Debit,SY,Intl Transfer
T0006538,C00442-A1,2023-11-02,68371.68,GBP,Credit,TR,SEPA Transfer
T0006539,C00442-A1,2023-05-26,66207.77,CHF,Credit,TR,Intl Transfer
T0006540,C00442-A1,2023-08-14,83765.89,USD,Credit,BE,Branch
T0006541,C00442-A1,2022-07-14,55941.63,CHF,Debit,AE,Intl Transfer
T0006542,C00442-A1,2024-10-01,28817.57,EUR,Credit,IR,SEPA Transfer
T0006543,C00442-A1,2023-08-16,32479.32,CHF,Credit,US,Web
T0006544,C00442-A1,2024-06-30,75136.69,USD,Debit,SY,SEPA Transfer
T0006545,C00442-A1,2022-03-14,26478.37,EUR,Credit,NG,SEPA Transfer
T0006546,C00442-A1,2024-02-05,25262.01,USD,Debit,NG,Web
T0006547,C00442-A1,2022-06-11,31849.24,GBP,Credit,MA,Branch
T0006548,C00442-A1,2023-09-04,45381.6,GBP,Credit,SY,Branch
T0006549,C00442-A1,2022-04-27,51805.71,GBP,Debit,TR,Intl Transfer
T0006550,C00442-A1,2024-07-17,37484.45,EUR,Credit,LU,Branch
T0006551,C00442-A1,2024-03-01,86479.41,GBP,Debit,FR,Mobile
T0006552,C00443-A1,2022-12-18,25375.47,CHF,Credit,TR,Intl Transfer
T0006553,C00443-A1,2022-06-01,53365.49,USD,Debit,GB,SEPA Transfer
T0006554,C00443-A1,2024-09-15,2826.54,CHF,Credit,ES,Web
T0006555,C00443-A1,2022-03-12,3225.71,USD,Credit,CH,Mobile
T0006556,C00443-A1,2024-07-27,27599.78,GBP,Debit,DE,Mobile
T0006557,C00443-A1,2024-08-07,9000.49,GBP,Debit,FR,SEPA Transfer
T0006558,C00443-A1,2023-06-18,63739.16,USD,Debit,MA,SEPA Transfer
T0006559,C00443-A1,2023-06-27,65717.3,EUR,Credit,BR,SEPA Transfer
T0006560,C00443-A1,2022-12-15,7562.92,CHF,Credit,ES,Intl Transfer
T0006561,C00443-A1,2023-07-11,48840.0,USD,Credit,NG,Branch
T0006562,C00444-A1,2024-12-25,65762.8,GBP,Debit,FR,Branch
T0006563,C00444-A1,2024-01-11,3602.18,CHF,Debit,CH,Branch
T0006564,C00444-A1,2023-03-30,39880.66,GBP,Debit,XX,SEPA Transfer
T0006565,C00444-A1,2023-07-30,80451.74,USD,Debit,KY,Intl Transfer
T0006566,C00444-A2,2023-09-05,32014.13,CHF,Credit,CN,Intl Transfer
T0006567,C00444-A2,2024-07-01,7184.5,GBP,Credit,SY,Mobile
T0006568,C00444-A2,2024-01-24,32854.71,CHF,Credit,KP,Intl Transfer
T0006569,C00444-A2,2023-05-10,55521.46,EUR,Credit,FR,Web
T0006570,C00444-A2,2023-03-31,84308.26,USD,Credit,MA,Intl Transfer
T0006571,C00444-A2,2024-11-04,69280.49,GBP,Credit,LU,SEPA Transfer
T0006572,C00444-A2,2024-08-13,88888.35,EUR,Credit,BR,Intl Transfer
T0006573,C00444-A2,2023-07-08,69162.79,EUR,Debit,IR,SEPA Transfer
T0006574,C00444-A2,2022-05-12,44568.72,USD,Credit,BR,SEPA Transfer
T0006575,C00444-A2,2022-11-29,10443.42,USD,Debit,PA,SEPA Transfer
T0006576,C00444-A3,2023-08-11,1950.48,USD,Debit,SY,Branch
T0006577,C00444-A3,2022-12-01,81037.86,GBP,Credit,MA,Branch
T0006578,C00445-A1,2024-04-30,55221.92,CHF,Credit,CN,SEPA Transfer
T0006579,C00445-A1,2024-03-23,3059.0,CHF,Credit,BR,Mobile
T0006580,C00446-A1,2022-03-19,36872.73,USD,Credit,KY,SEPA Transfer
T0006581,C00446-A1,2022-10-02,55533.65,GBP,Credit,MA,Mobile
T0006582,C00446-A1,2024-05-06,46306.14,USD,Credit,SY,SEPA Transfer
T0006583,C00446-A1,2022-09-06,29201.15,EUR,Credit,KY,Mobile
T0006584,C00446-A1,2024-01-25,24955.24,USD,Debit,BR,Web
T0006585,C00446-A1,2023-08-01,63008.56,GBP,Debit,US,Mobile
T0006586,C00447-A1,2023-06-15,66136.11,GBP,Credit,KP,Intl Transfer
T0006587,C00447-A1,2023-10-22,64502.62,EUR,Credit,SY,Web
T0006588,C00447-A1,2024-12-12,50378.29,CHF,Debit,IR,Web
T0006589,C00447-A1,2024-08-24,66265.29,GBP,Credit,NG,Branch
T0006590,C00447-A1,2024-12-28,40094.2,USD,Credit,FR,Web
T0006591,C00448-A1,2022-11-11,64456.23,USD,Debit,DE,Intl Transfer
T0006592,C00448-A1,2023-11-10,3658.27,EUR,Credit,BE,Mobile
T0006593,C00448-A1,2022-06-12,10829.85,GBP,Debit,DE,SEPA Transfer
T0006594,C00448-A1,2022-09-21,7992.78,EUR,Credit,MA,Intl Transfer
T0006595,C00448-A1,2023-09-13,30597.27,EUR,Credit,US,Branch
T0006596,C00448-A1,2024-02-26,72243.99,CHF,Debit,AE,SEPA Transfer
T0006597,C00448-A2,2023-09-18,9627.09,EUR,Debit,BR,Intl Transfer
T0006598,C00449-A1,2022-12-17,10577.8,EUR,Debit,CH,SEPA Transfer
T0006599,C00449-A1,2023-07-06,6681.39,EUR,Debit,ES,Intl Transfer
T0006600,C00449-A1,2022-03-06,70341.45,GBP,Credit,CH,Web
T0006601,C00449-A1,2022-08-02,30693.88,GBP,Debit,XX,SEPA Transfer
T0006602,C00449-A1,2023-07-29,8484.24,USD,Debit,IT,Branch
T0006603,C00450-A1,2024-07-16,732.97,CHF,Credit,KY,Mobile
T0006604,C00450-A1,2024-12-22,41368.26,EUR,Credit,RU,Branch
T0006605,C00450-A1,2024-05-17,1083.97,EUR,Credit,CH,Branch
T0006606,C00451-A1,2022-07-07,42112.04,USD,Credit,TR,Mobile
T0006607,C00451-A1,2024-02-14,77459.45,GBP,Debit,IT,Mobile
T0006608,C00451-A1,2022-12-31,42167.75,GBP,Debit,GB,Mobile
T0006609,C00451-A1,2022-11-06,14399.14,USD,Debit,RU,Intl Transfer
T0006610,C00451-A1,2022-05-19,73370.25,EUR,Credit,AE,Intl Transfer
T0006611,C00451-A1,2023-03-12,993.04,CHF,Debit,GB,Intl Transfer
T0006612,C00451-A1,2024-11-24,52346.51,GBP,Debit,RU,Intl Transfer
T0006613,C00451-A1,2022-02-01,4771.1,GBP,Credit,ES,Branch
T0006614,C00451-A1,2023-05-28,62093.15,EUR,Debit,SY,Branch
T0006615,C00451-A1,2022-10-07,79568.71,EUR,Credit,SY,Web
T0006616,C00451-A1,2023-11-01,32356.34,GBP,Debit,FR,Branch
T0006617,C00451-A2,2023-10-21,48684.85,CHF,Debit,CH,Web
T0006618,C00451-A2,2022-03-02,84113.41,GBP,Debit,ES,SEPA Transfer
T0006619,C00451-A2,2023-09-26,70285.61,EUR,Debit,IR,Branch
T0006620,C00451-A2,2024-01-08,28690.66,USD,Credit,CH,Intl Transfer
T0006621,C00451-A2,2024-01-22,66192.84,USD,Debit,DE,Branch
T0006622,C00451-A2,2024-12-28,10766.4,EUR,Credit,FR,SEPA Transfer
T0006623,C00451-A2,2023-06-14,74591.95,CHF,Debit,IR,Intl Transfer
T0006624,C00452-A1,2022-08-08,47272.17,EUR,Debit,DE,Intl Transfer
T0006625,C00452-A1,2022-01-06,3957.3,EUR,Credit,KP,Web
T0006626,C00452-A1,2023-03-30,8846.09,CHF,Credit,ES,Branch
T0006627,C00452-A1,2024-12-21,20756.12,GBP,Credit,BR,Intl Transfer
T0006628,C00452-A1,2024-11-14,18925.77,GBP,Credit,CN,Web
T0006629,C00452-A1,2023-03-19,5282.25,USD,Debit,CN,Mobile
T0006630,C00452-A2,2022-01-19,1658.24,EUR,Debit,BE,Intl Transfer
T0006631,C00452-A2,2022-12-09,78888.47,CHF,Credit,KY,Branch
T0006632,C00452-A2,2023-02-07,39292.46,CHF,Debit,KY,SEPA Transfer
T0006633,C00452-A2,2024-11-09,8292.07,GBP,Credit,PA,Web
T0006634,C00452-A2,2024-06-02,25205.93,CHF,Credit,DE,Mobile
T0006635,C00452-A2,2023-01-05,75599.8,GBP,Credit,SY,Web
T0006636,C00452-A2,2022-05-17,77859.03,USD,Credit,RU,Branch
T0006637,C00452-A2,2023-11-14,55601.02,CHF,Credit,FR,Mobile
T0006638,C00452-A2,2024-02-17,8745.91,USD,Debit,BR,Mobile
T0006639,C00453-A1,2023-06-28,40645.13,EUR,Credit,CH,Mobile
T0006640,C00453-A1,2022-09-27,79148.41,CHF,Debit,SY,Intl Transfer
T0006641,C00453-A1,2023-06-29,17298.87,GBP,Debit,PA,Web
T0006642,C00453-A1,2023-04-06,71176.71,EUR,Credit,BE,Web
T0006643,C00453-A1,2022-01-12,59485.91,CHF,Credit,KP,Intl Transfer
T0006644,C00453-A1,2024-01-20,89300.43,USD,Credit,NG,Web
T0006645,C00453-A1,2022-04-14,46355.27,CHF,Credit,BR,Branch
T0006646,C00454-A1,2023-08-07,72879.17,GBP,Credit,ES,Branch
T0006647,C00454-A1,2024-02-14,61178.75,CHF,Debit,CN,Web
T0006648,C00454-A2,2022-12-30,83010.91,EUR,Credit,NG,SEPA Transfer
T0006649,C00454-A2,2024-01-23,60387.84,EUR,Credit,KY,Mobile
T0006650,C00454-A2,2024-09-15,40271.18,GBP,Credit,DE,SEPA Transfer
T0006651,C00454-A2,2022-09-29,2004.55,CHF,Credit,BR,SEPA Transfer
T0006652,C00454-A3,2024-09-30,81182.21,EUR,Debit,DE,Intl Transfer
T0006653,C00454-A3,2023-07-10,8155.24,GBP,Debit,DE,Mobile
T0006654,C00454-A3,2022-07-21,27191.59,EUR,Debit,CN,Branch
T0006655,C00454-A3,2023-01-21,45449.26,GBP,Credit,FR,Intl Transfer
T0006656,C00454-A3,2022-12-22,14084.1,EUR,Debit,IT,Branch
T0006657,C00454-A3,2024-03-26,380.02,USD,Credit,NG,Web
T0006658,C00454-A3,2022-03-24,58583.57,CHF,Credit,AE,Web
T0006659,C00454-A3,2022-06-09,78048.43,USD,Debit,PA,Branch
T0006660,C00454-A3,2024-04-27,21782.3,GBP,Credit,FR,Branch
T0006661,C00454-A3,2023-08-18,77139.27,EUR,Debit,MA,Web
T0006662,C00454-A3,2023-03-05,72874.13,CHF,Credit,LU,Mobile
T0006663,C00454-A3,2024-03-14,62862.45,GBP,Debit,TR,Web
T0006664,C00454-A3,2024-05-07,80686.63,EUR,Credit,IR,Intl Transfer
T0006665,C00455-A1,2022-01-02,62864.67,GBP,Debit,FR,Mobile
T0006666,C00455-A1,2022-11-03,65794.17,EUR,Credit,FR,Branch
T0006667,C00455-A1,2024-10-05,48793.06,CHF,Debit,MA,Intl Transfer
T0006668,C00455-A1,2022-08-12,80445.29,EUR,Credit,KY,Branch
T0006669,C00455-A1,2023-08-11,52318.59,GBP,Credit,IT,Intl Transfer
T0006670,C00455-A1,2024-10-07,70139.99,EUR,Credit,US,Web
T0006671,C00455-A1,2022-11-29,75158.61,GBP,Debit,IR,Intl Transfer
T0006672,C00455-A1,2022-11-03,85752.43,USD,Debit,FR,Intl Transfer
T0006673,C00455-A1,2024-04-10,36107.02,USD,Credit,IT,Intl Transfer
T0006674,C00455-A1,2022-10-14,83337.84,GBP,Credit,RU,Branch
T0006675,C00455-A1,2024-01-14,52228.85,GBP,Debit,KY,Mobile
T0006676,C00455-A2,2023-06-12,10738.62,GBP,Credit,SY,Mobile
T0006677,C00455-A2,2022-03-07,69057.82,EUR,Debit,US,Web
T0006678,C00455-A2,2022-03-24,36968.36,EUR,Debit,BE,Web
T0006679,C00455-A2,2022-11-21,42071.32,EUR,Credit,BR,Branch
T0006680,C00455-A2,2023-07-04,58157.85,CHF,Debit,IT,Mobile
T0006681,C00455-A2,2023-12-12,45192.84,CHF,Credit,FR,Intl Transfer
T0006682,C00455-A2,2023-07-29,18540.2,GBP,Debit,IR,Mobile
T0006683,C00455-A2,2023-03-14,49476.82,EUR,Debit,BR,Intl Transfer
T0006684,C00455-A2,2022-09-18,45380.49,USD,Debit,KP,Mobile
T0006685,C00455-A2,2022-08-03,19593.4,EUR,Debit,FR,Web
T0006686,C00455-A2,2023-09-12,4993.46,GBP,Debit,IR,Mobile
T0006687,C00455-A2,2023-03-09,52237.2,EUR,Credit,CN,Branch
T0006688,C00456-A1,2022-05-04,9765.64,CHF,Debit,ES,Web
T0006689,C00456-A1,2022-01-24,44372.85,GBP,Debit,SY,SEPA Transfer
T0006690,C00456-A1,2022-08-05,87716.12,GBP,Debit,BR,Branch
T0006691,C00456-A1,2024-01-23,32566.07,EUR,Credit,AE,Branch
T0006692,C00456-A1,2023-06-27,38166.02,USD,Debit,BE,Branch
T0006693,C00456-A1,2022-02-25,66376.03,GBP,Credit,KP,Branch
T0006694,C00456-A1,2022-04-09,2691.22,USD,Debit,SY,SEPA Transfer
T0006695,C00456-A1,2024-01-09,61175.14,EUR,Debit,BR,Web
T0006696,C00456-A1,2023-10-11,37047.54,USD,Credit,BE,Mobile
T0006697,C00456-A1,2024-11-19,21679.67,EUR,Debit,FR,Web
T0006698,C00456-A1,2023-04-09,67537.55,GBP,Credit,CH,Branch
T0006699,C00456-A2,2023-06-01,69231.7,GBP,Debit,IR,Branch
T0006700,C00456-A2,2023-09-02,1311.91,CHF,Credit,DE,Mobile
T0006701,C00456-A2,2023-07-12,39872.49,EUR,Credit,US,Web
T0006702,C00456-A2,2022-11-20,60105.34,GBP,Debit,FR,Mobile
T0006703,C00457-A1,2022-11-25,13411.46,CHF,Debit,AE,SEPA Transfer
T0006704,C00457-A1,2024-08-30,73377.29,CHF,Debit,ES,SEPA Transfer
T0006705,C00457-A1,2023-10-01,77499.08,CHF,Credit,AE,Branch
T0006706,C00457-A1,2023-03-18,41549.41,USD,Credit,RU,Web
T0006707,C00457-A1,2024-02-25,53981.25,EUR,Debit,AE,Mobile
T0006708,C00457-A1,2022-05-03,25278.61,CHF,Debit,IT,Mobile
T0006709,C00457-A1,2022-03-01,18539.79,CHF,Debit,BE,Intl Transfer
T0006710,C00457-A1,2022-04-02,66540.32,GBP,Debit,GB,SEPA Transfer
T0006711,C00457-A1,2023-10-21,10107.97,GBP,Credit,KP,Branch
T0006712,C00457-A1,2023-11-16,31690.8,CHF,Debit,ES,SEPA Transfer
T0006713,C00457-A2,2024-01-30,5323.41,EUR,Credit,LU,SEPA Transfer
T0006714,C00457-A2,2024-12-09,7948.44,EUR,Credit,GB,Web
T0006715,C00458-A1,2023-01-26,22823.61,GBP,Debit,LU,Web
T0006716,C00458-A1,2023-10-11,33580.29,CHF,Debit,BR,Mobile
T0006717,C00458-A1,2022-02-15,20778.16,USD,Credit,AE,Intl Transfer
T0006718,C00458-A1,2024-02-04,32484.02,GBP,Debit,IT,SEPA Transfer
T0006719,C00458-A1,2023-08-04,64224.26,GBP,Debit,RU,SEPA Transfer
T0006720,C00459-A1,2024-03-06,87373.79,USD,Debit,ES,Intl Transfer
T0006721,C00459-A1,2022-08-24,42485.14,CHF,Debit,NG,Web
T0006722,C00459-A1,2024-12-09,54201.4,CHF,Credit,CH,Branch
T0006723,C00459-A1,2022-06-29,81902.28,USD,Debit,BR,Intl Transfer
T0006724,C00459-A1,2023-07-04,44468.07,USD,Credit,RU,Web
T0006725,C00459-A1,2024-06-25,74775.83,GBP,Credit,BE,Web
T0006726,C00459-A1,2024-12-15,76171.89,EUR,Debit,GB,Intl Transfer
T0006727,C00459-A1,2023-04-14,24971.0,CHF,Debit,PA,Intl Transfer
T0006728,C00459-A1,2024-02-18,47137.03,CHF,Debit,GB,Mobile
T0006729,C00459-A1,2024-09-14,7826.38,CHF,Credit,IT,Web
T0006730,C00459-A2,2024-09-02,9028.12,USD,Debit,KP,Web
T0006731,C00459-A2,2024-01-18,19728.52,USD,Credit,AE,Intl Transfer
T0006732,C00459-A2,2023-04-29,9509.11,CHF,Credit,AE,SEPA Transfer
T0006733,C00460-A1,2022-08-04,11437.71,EUR,Credit,SY,Branch
T0006734,C00460-A1,2022-05-21,9380.15,EUR,Credit,CN,Mobile
T0006735,C00460-A1,2024-05-30,51870.23,USD,Credit,PA,Intl Transfer
T0006736,C00460-A1,2023-08-07,61062.4,EUR,Credit,RU,Intl Transfer
T0006737,C00460-A1,2024-05-17,489.5,EUR,Debit,BR,Mobile
T0006738,C00460-A1,2024-09-20,5316.4,CHF,Debit,KP,Mobile
T0006739,C00460-A1,2023-10-19,88365.61,EUR,Debit,TR,Mobile
T0006740,C00460-A1,2022-01-22,45277.84,CHF,Debit,DE,Web
T0006741,C00460-A1,2023-10-13,2351.86,USD,Debit,KY,Mobile
T0006742,C00460-A1,2023-02-15,80138.35,CHF,Credit,KY,Web
T0006743,C00460-A1,2024-07-23,57445.92,GBP,Credit,KY,Web
T0006744,C00461-A1,2024-10-16,11936.48,USD,Debit,AE,Web
T0006745,C00461-A1,2022-02-12,23786.13,EUR,Credit,DE,Branch
T0006746,C00461-A1,2022-09-24,26490.87,CHF,Debit,RU,Web
T0006747,C00461-A1,2022-08-31,62948.9,CHF,Debit,XX,Web
T0006748,C00461-A1,2023-07-22,19506.35,CHF,Debit,LU,Branch
T0006749,C00461-A1,2024-07-18,36836.44,USD,Credit,AE,Mobile
T0006750,C00461-A1,2024-02-06,38383.17,GBP,Credit,LU,Branch
T0006751,C00461-A1,2024-02-21,52793.78,USD,Credit,AE,Mobile
T0006752,C00461-A1,2022-06-10,42324.05,GBP,Debit,GB,Branch
T0006753,C00461-A1,2023-01-13,87117.31,GBP,Credit,ES,Branch
T0006754,C00461-A1,2023-01-13,33204.98,CHF,Credit,BE,Branch
T0006755,C00461-A1,2024-05-13,45763.64,GBP,Debit,FR,SEPA Transfer
T0006756,C00461-A2,2023-08-25,49855.56,CHF,Debit,IR,Branch
T0006757,C00461-A2,2023-05-22,41857.47,GBP,Debit,CN,Branch
T0006758,C00461-A2,2022-05-04,42604.91,EUR,Credit,CN,Intl Transfer
T0006759,C00461-A2,2024-09-20,29724.29,EUR,Debit,KY,Branch
T0006760,C00461-A2,2022-03-30,86380.6,USD,Credit,CN,Intl Transfer
T0006761,C00461-A2,2022-05-12,74340.9,GBP,Debit,PA,Web
T0006762,C00461-A2,2023-05-01,83695.99,GBP,Credit,CH,Web
T0006763,C00461-A2,2024-05-24,35452.99,GBP,Credit,FR,Intl Transfer
T0006764,C00461-A2,2023-01-26,10670.03,GBP,Debit,IT,Branch
T0006765,C00461-A2,2022-08-19,7022.71,GBP,Debit,XX,Intl Transfer
T0006766,C00461-A2,2024-01-26,47695.16,EUR,Credit,AE,Branch
T0006767,C00461-A2,2023-01-29,89281.64,CHF,Credit,CN,Branch
T0006768,C00461-A2,2023-11-02,1520.33,CHF,Credit,XX,Mobile
T0006769,C00461-A2,2024-09-15,24035.31,EUR,Debit,GB,SEPA Transfer
T0006770,C00461-A2,2024-08-13,71765.11,GBP,Credit,NG,Mobile
T0006771,C00462-A1,2023-11-27,88071.43,USD,Credit,CH,Intl Transfer
T0006772,C00462-A1,2023-06-05,57872.58,EUR,Credit,PA,Mobile
T0006773,C00462-A1,2023-12-24,48919.82,USD,Debit,FR,Mobile
T0006774,C00462-A1,2022-11-19,47688.46,USD,Debit,SY,Branch
T0006775,C00462-A1,2022-08-17,54820.72,GBP,Credit,US,Intl Transfer
T0006776,C00462-A1,2024-06-18,59056.33,EUR,Debit,US,Mobile
T0006777,C00462-A1,2023-07-21,40110.41,CHF,Debit,LU,Branch
T0006778,C00462-A1,2024-01-05,87361.75,GBP,Credit,NG,Mobile
T0006779,C00462-A1,2024-11-24,66203.52,CHF,Debit,RU,Branch
T0006780,C00462-A1,2024-12-25,29767.67,GBP,Debit,CN,SEPA Transfer
T0006781,C00462-A1,2024-07-07,82265.94,USD,Credit,IT,Web
T0006782,C00462-A1,2024-01-13,70980.77,EUR,Debit,CN,Web
T0006783,C00462-A1,2023-01-04,33624.77,GBP,Credit,XX,Intl Transfer
T0006784,C00462-A1,2022-08-23,52794.16,CHF,Debit,CN,Branch
T0006785,C00462-A1,2024-06-18,9628.64,USD,Credit,FR,SEPA Transfer
T0006786,C00462-A2,2023-03-01,34208.56,GBP,Debit,AE,Mobile
T0006787,C00462-A2,2023-08-17,74156.97,USD,Credit,TR,SEPA Transfer
T0006788,C00462-A2,2022-06-30,15625.18,CHF,Credit,CN,SEPA Transfer
T0006789,C00462-A2,2023-07-05,77626.68,GBP,Debit,XX,Branch
T0006790,C00462-A2,2022-04-15,82528.2,EUR,Credit,BE,Mobile
T0006791,C00462-A2,2022-01-03,11154.96,EUR,Credit,KY,SEPA Transfer
T0006792,C00462-A2,2023-08-12,81695.72,GBP,Debit,SY,Mobile
T0006793,C00462-A2,2023-03-26,17723.91,USD,Debit,MA,SEPA Transfer
T0006794,C00463-A1,2022-07-06,73114.55,CHF,Debit,TR,Mobile
T0006795,C00463-A1,2024-04-08,75934.96,USD,Debit,ES,Branch
T0006796,C00463-A1,2022-03-06,61539.34,EUR,Credit,BE,Mobile
T0006797,C00463-A1,2022-03-20,10271.59,CHF,Credit,GB,Web
T0006798,C00463-A1,2023-03-22,83081.27,USD,Debit,CH,Intl Transfer
T0006799,C00463-A1,2023-12-24,48039.17,GBP,Credit,BE,Mobile
T0006800,C00463-A1,2022-08-09,56355.11,CHF,Credit,XX,SEPA Transfer
T0006801,C00463-A2,2023-09-30,15734.45,CHF,Debit,FR,Web
T0006802,C00463-A2,2022-05-03,45439.76,USD,Credit,GB,Branch
T0006803,C00463-A2,2024-08-28,43516.08,EUR,Debit,BR,Web
T0006804,C00463-A2,2023-02-08,81473.23,USD,Credit,US,Mobile
T0006805,C00463-A2,2024-11-03,37272.33,CHF,Credit,BE,Web
T0006806,C00463-A2,2022-10-25,62999.62,CHF,Credit,BR,Web
T0006807,C00463-A3,2024-10-31,49893.82,USD,Credit,DE,Intl Transfer
T0006808,C00463-A3,2022-06-14,44804.2,USD,Credit,KY,Intl Transfer
T0006809,C00463-A3,2024-09-17,79411.17,CHF,Debit,IT,Intl Transfer
T0006810,C00463-A3,2022-03-08,72275.29,EUR,Debit,KP,Web
T0006811,C00463-A3,2023-10-19,77457.68,GBP,Debit,GB,Intl Transfer
T0006812,C00463-A3,2023-06-14,21089.18,GBP,Debit,IR,SEPA Transfer
T0006813,C00463-A3,2024-08-15,58102.84,GBP,Debit,NG,Mobile
T0006814,C00463-A3,2023-05-07,7339.61,EUR,Debit,IR,SEPA Transfer
T0006815,C00463-A3,2024-03-25,54462.93,USD,Debit,RU,Intl Transfer
T0006816,C00463-A3,2022-02-17,13042.48,GBP,Debit,BE,Branch
T0006817,C00463-A3,2024-03-19,63032.05,GBP,Credit,TR,Intl Transfer
T0006818,C00463-A3,2022-04-08,33635.79,EUR,Debit,PA,Intl Transfer
T0006819,C00464-A1,2024-02-10,45236.49,GBP,Credit,CN,Mobile
T0006820,C00464-A1,2022-10-03,13180.53,USD,Credit,KY,SEPA Transfer
